date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:35:59	27249/27249	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.dymhongkong.com/wp-content/themes/dym_hk/images/btn_footer_maternity.png.pagespeed.ce.MB0FZK4iU8.png	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/wp-content/themes/dym_hk/images/btn_footer_maternity.png.pagespeed.ce.MB0FZK4iU8.png	(from https://www.dymhongkong.com/)
14:35:59	20011/20011	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.dymhongkong.com/wp-content/uploads/2017/12/hkcsm.jpg.pagespeed.ce.MhGBx4mHxL.jpg	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/wp-content/uploads/2017/12/hkcsm.jpg.pagespeed.ce.MhGBx4mHxL.jpg	(from https://www.dymhongkong.com/)
14:35:59	47042/47042	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Apr%202018%2005:35:55%20GMT	https://www.dymhongkong.com/vaccination/influenza/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/vaccination/influenza/index.html	(from https://www.dymhongkong.com/)
14:35:59	38899/38899	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Apr%202018%2005:35:55%20GMT	https://www.dymhongkong.com/access/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/access/index.html	(from https://www.dymhongkong.com/)
14:35:59	715/715	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.dymhongkong.com/wp-content/themes/dym_hk/images/btn_pagetop.png.pagespeed.ce.ac2ofhgcSw.png	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/wp-content/themes/dym_hk/images/btn_pagetop.png.pagespeed.ce.ac2ofhgcSw.png	(from https://www.dymhongkong.com/)
14:35:59	6288/6288	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.dymhongkong.com/wp-content/themes/dym_hk/images/health-care_3_0.png.pagespeed.ce.5hFjaxINcd.png	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/wp-content/themes/dym_hk/images/health-care_3_0.png.pagespeed.ce.5hFjaxINcd.png	(from https://www.dymhongkong.com/)
14:35:59	11342/11342	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2027%20Apr%202018%2005:35:56%20GMT	https://www.dymhongkong.com/2018/04/%e3%80%90%e6%b3%a8%e6%84%8f%e5%96%9a%e8%b5%b7%e3%80%91%e6%b2%96%e7%b8%84%e7%9c%8c%e3%80%81%e5%8f%b0%e6%b9%be%e3%81%b8%e3%81%ae%e3%81%94%e6%97%85%e8%a1%8c%e3%80%81%e3%81%94%e5%87%ba%e5%bc%b5%e3%82%92/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/2018/04/%e3%80%90%e6%b3%a8%e6%84%8f%e5%96%9a%e8%b5%b7%e3%80%91%e6%b2%96%e7%b8%84%e7%9c%8c%e3%80%81%e5%8f%b0%e6%b9%be%e3%81%b8%e3%81%ae%e3%81%94%e6%97%85%e8%a1%8c%e3%80%81%e3%81%94%e5%87%ba%e5%bc%b5%e3%82%92/index.html	(from https://www.dymhongkong.com/)
14:36:00	11120/11120	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2027%20Apr%202018%2005:35:56%20GMT	https://www.dymhongkong.com/2018/04/%e3%80%90%e3%81%94%e6%a1%88%e5%86%85%e3%80%91%e9%9b%bb%e8%a9%b1%e3%81%ae%e4%b8%8d%e9%80%9a%e3%81%ab%e9%96%a2%e3%81%97%e3%81%be%e3%81%97%e3%81%a6%ef%bc%882018%e5%b9%b44%e6%9c%8814%e6%97%a5%ef%bc%88/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/2018/04/%e3%80%90%e3%81%94%e6%a1%88%e5%86%85%e3%80%91%e9%9b%bb%e8%a9%b1%e3%81%ae%e4%b8%8d%e9%80%9a%e3%81%ab%e9%96%a2%e3%81%97%e3%81%be%e3%81%97%e3%81%a6%ef%bc%882018%e5%b9%b44%e6%9c%8814%e6%97%a5%ef%bc%88/index.html	(from https://www.dymhongkong.com/)
14:36:00	20886/20886	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.dymhongkong.com/wp-content/themes/dym_hk/images/img_footer_infomation_tel.jpg.pagespeed.ce.4b9s-ktig7.jpg	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/wp-content/themes/dym_hk/images/img_footer_infomation_tel.jpg.pagespeed.ce.4b9s-ktig7.jpg	(from https://www.dymhongkong.com/)
14:36:00	8678/8678	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.dymhongkong.com/wp-content/themes/dym_hk/images/img_footer_infomation_line.jpg.pagespeed.ce.eEHY2S6iSW.jpg	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/wp-content/themes/dym_hk/images/img_footer_infomation_line.jpg.pagespeed.ce.eEHY2S6iSW.jpg	(from https://www.dymhongkong.com/)
14:36:00	2345/2345	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.dymhongkong.com/wp-content/themes/dym_hk/images/btn_footer_reserve.png.pagespeed.ce.SQGpopT2hG.png	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/wp-content/themes/dym_hk/images/btn_footer_reserve.png.pagespeed.ce.SQGpopT2hG.png	(from https://www.dymhongkong.com/)
14:36:00	40702/40702	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	https://www.dymhongkong.com/wp-includes/js/imagesloaded.min.js,qver==3.2.0+masonry.min.js,qver==3.3.2+jquery,_jquery.masonry.min.js,qver==3.1.2b+wp-embed.min.js,qver==4.9.1.pagespeed.jc.8HwkEOceyO.js	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/wp-includes/js/imagesloaded.min.js,qver==3.2.0+masonry.min.js,qver==3.3.2+jquery,_jquery.masonry.min.js,qver==3.1.2b+wp-embed.min.js,qver==4.9.1.pagespeed.jc.8HwkEOceyO.js	(from https://www.dymhongkong.com/)
14:36:01	10819/10819	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2027%20Apr%202018%2005:35:57%20GMT	https://www.dymhongkong.com/2018/03/%e3%80%90%e8%a8%ba%e7%99%82%e6%99%82%e9%96%93%e3%80%91%e5%9c%9f%e6%9b%9c%e6%97%a5%e5%8d%88%e5%be%8c%e3%81%ae%e8%a8%ba%e7%99%82%e3%82%92%e9%96%8b%e5%a7%8b/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/2018/03/%e3%80%90%e8%a8%ba%e7%99%82%e6%99%82%e9%96%93%e3%80%91%e5%9c%9f%e6%9b%9c%e6%97%a5%e5%8d%88%e5%be%8c%e3%81%ae%e8%a8%ba%e7%99%82%e3%82%92%e9%96%8b%e5%a7%8b/index.html	(from https://www.dymhongkong.com/)
14:36:01	11583/11583	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2027%20Apr%202018%2005:35:57%20GMT	https://www.dymhongkong.com/2018/03/%e3%80%90%e3%82%b7%e3%83%95%e3%83%88%e3%80%914%e6%9c%88%e3%81%ae%e5%8c%bb%e5%b8%ab%e3%81%ae%e3%82%b7%e3%83%95%e3%83%88%e8%a1%a8%e3%82%92%e5%85%ac%e9%96%8b/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/2018/03/%e3%80%90%e3%82%b7%e3%83%95%e3%83%88%e3%80%914%e6%9c%88%e3%81%ae%e5%8c%bb%e5%b8%ab%e3%81%ae%e3%82%b7%e3%83%95%e3%83%88%e8%a1%a8%e3%82%92%e5%85%ac%e9%96%8b/index.html	(from https://www.dymhongkong.com/)
14:36:01	11029/11029	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2027%20Apr%202018%2005:35:58%20GMT	https://www.dymhongkong.com/2018/03/%e3%80%90%e3%83%9e%e3%82%bf%e3%83%8b%e3%83%86%e3%82%a3%e3%82%af%e3%83%a9%e3%82%b9%e3%80%912018%e5%b9%b45%e6%9c%88%e9%96%8b%e8%ac%9b%e3%81%ae%e3%81%94%e6%a1%88%e5%86%85/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/2018/03/%e3%80%90%e3%83%9e%e3%82%bf%e3%83%8b%e3%83%86%e3%82%a3%e3%82%af%e3%83%a9%e3%82%b9%e3%80%912018%e5%b9%b45%e6%9c%88%e9%96%8b%e8%ac%9b%e3%81%ae%e3%81%94%e6%a1%88%e5%86%85/index.html	(from https://www.dymhongkong.com/)
14:36:02	15555/15555	---M--	200	added ('OK')	image/png	etag:%223cc3-54d812d14a180%22	https://www.dymhongkong.com/wp-content/themes/dym_hk/images/icon_arrow_right.png	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/wp-content/themes/dym_hk/images/icon_arrow_right.png	(from https://www.dymhongkong.com/wp-content/themes/dym_hk/style.css?ver=1.0)
14:36:02	11430/11430	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2027%20Apr%202018%2005:35:58%20GMT	https://www.dymhongkong.com/2018/03/%e3%80%90%e3%82%b7%e3%83%95%e3%83%88%e3%80%913%e6%9c%88%e3%81%ae%e5%8c%bb%e5%b8%ab%e3%81%ae%e3%82%b7%e3%83%95%e3%83%88%e8%a1%a8%e3%82%92%e5%85%ac%e9%96%8b/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/2018/03/%e3%80%90%e3%82%b7%e3%83%95%e3%83%88%e3%80%913%e6%9c%88%e3%81%ae%e5%8c%bb%e5%b8%ab%e3%81%ae%e3%82%b7%e3%83%95%e3%83%88%e8%a1%a8%e3%82%92%e5%85%ac%e9%96%8b/index.html	(from https://www.dymhongkong.com/)
14:36:02	10870/10870	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2027%20Apr%202018%2005:35:59%20GMT	https://www.dymhongkong.com/2018/02/%e3%80%90%e3%83%af%e3%82%af%e3%83%81%e3%83%b3%e3%80%91%e5%ad%90%e5%ae%ae%e9%a0%b8%e3%81%8c%e3%82%93%e3%83%af%e3%82%af%e3%83%81%e3%83%b3%e5%85%a5%e8%8d%b7%e3%81%ae%e3%81%8a%e7%9f%a5%e3%82%89%e3%81%9b/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/2018/02/%e3%80%90%e3%83%af%e3%82%af%e3%83%81%e3%83%b3%e3%80%91%e5%ad%90%e5%ae%ae%e9%a0%b8%e3%81%8c%e3%82%93%e3%83%af%e3%82%af%e3%83%81%e3%83%b3%e5%85%a5%e8%8d%b7%e3%81%ae%e3%81%8a%e7%9f%a5%e3%82%89%e3%81%9b/index.html	(from https://www.dymhongkong.com/)
14:36:02	31111/31111	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Apr%202018%2005:35:59%20GMT	https://www.dymhongkong.com/wp-content/themes/dym_hk/images/icon_arrow_right_white.png	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/wp-content/themes/dym_hk/images/icon_arrow_right_white.png	(from https://www.dymhongkong.com/wp-content/themes/dym_hk/style.css?ver=1.0)
14:36:03	39537/39537	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Apr%202018%2005:35:59%20GMT	https://www.dymhongkong.com/services/maternity/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/services/maternity/index.html	(from https://www.dymhongkong.com/)
14:36:03	36677/36677	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Apr%202018%2005:35:59%20GMT	https://www.dymhongkong.com/subsidy/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/subsidy/index.html	(from https://www.dymhongkong.com/)
14:36:03	46/46	---M--	200	added ('OK')	image/gif	etag:%222e-54d187086f580%22	https://www.dymhongkong.com/wp-content/themes/dym_hk/images/bg_navi_line.gif	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/wp-content/themes/dym_hk/images/bg_navi_line.gif	(from https://www.dymhongkong.com/wp-content/themes/dym_hk/style.css?ver=1.0)
14:36:03	36532/36532	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Apr%202018%2005:35:59%20GMT	https://www.dymhongkong.com/vaccination/influenza/situation/	C:/My%20Web%20Sites/InternAtDYM/www.dymhongkong.com/vaccination/influenza/situation/index.html	(from https://www.dymhongkong.com/)
