date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:55	74575/74575	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Apr%202018%2005:43:50%20GMT	https://wada.dym.cc/popmake-438	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/popmake-438.18.delayed	(from https://wada.dym.cc/)
14:43:58	74575/74575	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Apr%202018%2005:43:53%20GMT	https://wada.dym.cc/popmake-363	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/popmake-363.19.delayed	(from https://wada.dym.cc/)
14:44:01	74575/74575	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Apr%202018%2005:43:56%20GMT	https://wada.dym.cc/popmake-440	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/popmake-440.1a.delayed	(from https://wada.dym.cc/)
14:44:02	4043/4043	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://wada.dym.cc/wp-content/uploads/2017/11/pop-ctc.png.pagespeed.ce.fM4h6wU4dD.png	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/uploads/2017/11/pop-ctc.png.pagespeed.ce.fM4h6wU4dD.png	(from https://wada.dym.cc/)
14:44:03	244149/244149	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://wada.dym.cc/wp-content/uploads/2017/11/interview.png.pagespeed.ce.WvLkolldDx.png	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/uploads/2017/11/interview.png.pagespeed.ce.WvLkolldDx.png	(from https://wada.dym.cc/)
14:44:03	110133/110133	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://wada.dym.cc/wp-content/uploads/2017/11/anger.png.pagespeed.ce.yvL53ukCER.png	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/uploads/2017/11/anger.png.pagespeed.ce.yvL53ukCER.png	(from https://wada.dym.cc/)
14:44:04	186264/186264	---M--	200	added ('OK')	image/png	etag:%222d798-55a7a19ec9bc0%22	https://www.wada.co.jp/wp-content/uploads/2017/10/795316b92fc766b0181f6fef074f03fa.png	C:/My%20Web%20Sites/wada.inc/www.wada.co.jp/wp-content/uploads/2017/10/795316b92fc766b0181f6fef074f03fa.png	(from https://wada.dym.cc/)
14:44:04	77820/77820	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Apr%202018%2005:43:59%20GMT	https://wada.dym.cc/pop-ctc/	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/pop-ctc/index.html	(from https://wada.dym.cc/)
14:44:05	175270/175270	---M--	200	added ('OK')	image/png	etag:%222aca6-55a7a19fbde00%22	https://www.wada.co.jp/wp-content/uploads/2017/10/2b530e80c7d0de90885e285c5d798063.png	C:/My%20Web%20Sites/wada.inc/www.wada.co.jp/wp-content/uploads/2017/10/2b530e80c7d0de90885e285c5d798063.png	(from https://wada.dym.cc/)
14:44:07	186264/186264	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://wada.dym.cc/wp-content/uploads/2017/10/795316b92fc766b0181f6fef074f03fa.png.pagespeed.ce.jyssPm3HDU.png	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/uploads/2017/10/795316b92fc766b0181f6fef074f03fa.png.pagespeed.ce.jyssPm3HDU.png	(from https://wada.dym.cc/)
14:44:07	40933/40933	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	https://wada.dym.cc/wp-content/plugins/popup-maker/assets/js/site.min.js,qdefer,aver=1.6.6.pagespeed.jm.VUtWiG7j1K.js	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/plugins/popup-maker/assets/js/site.min.js,qdefer,aver=1.6.6.pagespeed.jm.VUtWiG7j1K.js	(from https://wada.dym.cc/)
14:44:07	20945/20945	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	https://wada.dym.cc/wp-content,_plugins,_contact-form-7,_includes,_js,_scripts.js,qver==4.9.1+wp-includes,_js,_jquery,_ui,_core.min.js,qver==1.11.4+wp-includes,_js,_jquery,_ui,_position.min.js,qver==1.11.4.pagespeed.jc.IAzjUJryiK.js	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content,_plugins,_contact-form-7,_includes,_js,_scripts.js,qver==4.9.1+wp-includes,_js,_jquery,_ui,_core.min.js,qver==1.11.4+wp-includes,_js,_jquery,_ui,_position.min.js,qver==1.11.4.pagespeed.jc	(from https://wada.dym.cc/)
14:44:07	20487/20487	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	https://wada.dym.cc/wp-content,_plugins,_s2member,_s2member-o.php,qws_plugin__s2member_js_w_globals==1,aqcABC==1,aver==170722-1048618054+wp-includes,_js,_wp-embed.min.js,qver==4.8.3.pagespeed.jc.h7HYaLJG_C.js	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content,_plugins,_s2member,_s2member-o.php,qws_plugin__s2member_js_w_globals==1,aqcABC==1,aver==170722-1048618054+wp-includes,_js,_wp-embed.min.js,qver==4.8.3.pagespeed.jc.h7HYaLJG_C.js	(from https://wada.dym.cc/)
14:44:08	175270/175270	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://wada.dym.cc/wp-content/uploads/2017/10/2b530e80c7d0de90885e285c5d798063.png.pagespeed.ce.zO1IqJl1Z_.png	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/uploads/2017/10/2b530e80c7d0de90885e285c5d798063.png.pagespeed.ce.zO1IqJl1Z_.png	(from https://wada.dym.cc/)
14:44:08	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-55dea4260a6dd-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.eot	(from https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/css/A.font-awesome.min.css,qver=4.7.0.pagespeed.cf.jBrWCt-D4j.css)
14:44:09	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-55dea4260a6dd-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfontd41d.eot	(from https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/css/A.font-awesome.min.css,qver=4.7.0.pagespeed.cf.jBrWCt-D4j.css)
14:44:09	77160/77160	---MCZ	200	added ('OK')	text/html	etag:%2212d68-55dea4260c235-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.html	(from https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/css/A.font-awesome.min.css,qver=4.7.0.pagespeed.cf.jBrWCt-D4j.css)
14:44:09	98024/98024	---MCZ	200	added ('OK')	application/x-font-woff	etag:%2217ee8-55dea4260a2f5-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.woff	(from https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/css/A.font-awesome.min.css,qver=4.7.0.pagespeed.cf.jBrWCt-D4j.css)
14:44:10	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22286ac-55dea4260aead-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.ttf	(from https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/css/A.font-awesome.min.css,qver=4.7.0.pagespeed.cf.jBrWCt-D4j.css)
14:44:11	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-55dea426296f3-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regular.eot	(from https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/css/A.style.css,qver=4.0.3.pagespeed.cf.JS_Qa5vubO.css)
14:44:11	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:%226c7db-55dea4260be4d-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.svg	(from https://wada.dym.cc/wp-content/themes/lightning/library/font-awesome/4.7.0/css/A.font-awesome.min.css,qver=4.7.0.pagespeed.cf.jBrWCt-D4j.css)
14:44:12	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-55dea426296f3-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regulard41d.eot	(from https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/css/A.style.css,qver=4.0.3.pagespeed.cf.JS_Qa5vubO.css)
14:44:12	18028/18028	---M-Z	200	added ('OK')	text/html	etag:%22466c-55dea426296f3-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regular.html	(from https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/css/A.style.css,qver=4.0.3.pagespeed.cf.JS_Qa5vubO.css)
14:44:12	23424/23424	---M-Z	200	added ('OK')	application/x-font-woff	etag:%225b80-55dea426296f3-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regular.woff	(from https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/css/A.style.css,qver=4.0.3.pagespeed.cf.JS_Qa5vubO.css)
14:44:12	45404/45404	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22b15c-55dea426296f3-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regular.ttf	(from https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/css/A.style.css,qver=4.0.3.pagespeed.cf.JS_Qa5vubO.css)
14:44:13	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a8c2-55dea426296f3-gzip%22	https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/lightning/design_skin/origin/fonts/glyphicons-halflings-regular.svg	(from https://wada.dym.cc/wp-content/themes/lightning/design_skin/origin/css/A.style.css,qver=4.0.3.pagespeed.cf.JS_Qa5vubO.css)
14:44:13	135717/135717	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://wada.dym.cc/wp-content/uploads/2017/09/bg.png.pagespeed.ce.qH72lJLsKc.png	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/uploads/2017/09/bg.png.pagespeed.ce.qH72lJLsKc.png	(from https://wada.dym.cc/wp-content/themes/wada/A.style.css,qver=4.0.3.pagespeed.cf.oIjbbMj7Bd.css)
14:54:13	21302308/21302308	---MCZ	200	added ('OK')	application/x-font-otf	etag:%221450c24-55b2c48f7056c-gzip%22	https://wada.dym.cc/wp-content/themes/wada/css/fonts/NotoSerifCJKjp/NotoSerifCJKjp-ExtraLight.otf	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/wada/css/fonts/NotoSerifCJKjp/NotoSerifCJKjp-ExtraLight.otf	(from https://wada.dym.cc/wp-content/themes/wada/css/A.common.css,qver=4.8.3.pagespeed.cf.FLZjpY5BjD.css)
14:55:06	23454500/23454500	---MCZ	200	added ('OK')	application/x-font-otf	etag:%22165e324-55b2c492adaba-gzip%22	https://wada.dym.cc/wp-content/themes/wada/css/fonts/NotoSerifCJKjp/NotoSerifCJKjp-Light.otf	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/wada/css/fonts/NotoSerifCJKjp/NotoSerifCJKjp-Light.otf	(from https://wada.dym.cc/wp-content/themes/wada/css/A.common.css,qver=4.8.3.pagespeed.cf.FLZjpY5BjD.css)
14:55:27	23607780/23607780	---MCZ	200	added ('OK')	application/x-font-otf	etag:%2216839e4-55b2c4991b64e-gzip%22	https://wada.dym.cc/wp-content/themes/wada/css/fonts/NotoSerifCJKjp/NotoSerifCJKjp-Regular.otf	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/wada/css/fonts/NotoSerifCJKjp/NotoSerifCJKjp-Regular.otf	(from https://wada.dym.cc/wp-content/themes/wada/css/A.common.css,qver=4.8.3.pagespeed.cf.FLZjpY5BjD.css)
14:55:32	23880980/23880980	---MCZ	200	added ('OK')	application/x-font-otf	etag:%2216c6514-55b2c495fd4fe-gzip%22	https://wada.dym.cc/wp-content/themes/wada/css/fonts/NotoSerifCJKjp/NotoSerifCJKjp-Medium.otf	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/themes/wada/css/fonts/NotoSerifCJKjp/NotoSerifCJKjp-Medium.otf	(from https://wada.dym.cc/wp-content/themes/wada/css/A.common.css,qver=4.8.3.pagespeed.cf.FLZjpY5BjD.css)
14:55:37	49/49	---M-Z	200	added ('OK')	text/plain	date:Fri,%2027%20Apr%202018%2005:55:30%20GMT	http://wada.dym.cc/robots.txt		(from https://wada.dym.cc/)
14:55:38	4685/4685	---M-Z	200	added ('OK')	text/css	etag:%22124d-55d75667dd343%22	http://wada.dym.cc/wp-content/plugins/wysija-newsletters/css/validationEngine.jquery.css?ver=2.7.15	C:/My%20Web%20Sites/wada.inc/wada.dym.cc/wp-content/plugins/wysija-newsletters/css/validationEngine.jquery27a2.css	(from http://wada.dym.cc/contentslist/)
